Date,Close,Open,High,Low,pct_change,log_return
2010-03-02,6.8266,6.8264,6.8305,6.8256,2.9298019453838364e-05,2.9297590275367824e-05
2010-03-03,6.8258,6.8266,6.8285,6.8251,-0.00011718864442034072,-0.00011719551154598662
2010-03-04,6.8263,6.8263,6.8274,6.8256,7.325148700521034e-05,7.324880424608438e-05
2010-03-05,6.8265,6.8262,6.8274,6.826,2.9298448647185893e-05,2.9298019455836766e-05
2010-03-08,6.8263,6.8261,6.8269,6.8255,-2.92975902732584e-05,-2.9298019455836766e-05
2010-03-09,6.8263,6.8264,6.8278,6.8255,0.0,0.0
2010-03-10,6.8259,6.8263,6.8264,6.8254,-5.8596897294260764e-05,-5.859861415968837e-05
2010-03-11,6.8276,6.8263,6.8283,6.826,0.0002490514071404881,0.0002490203989871098
2010-03-12,6.8256,6.8261,6.827,6.8249,-0.0002929287011542714,-0.0002929716131465643
2010-03-15,6.8261,6.8249,6.8267,6.8249,7.325363338028801e-05,7.325095046395447e-05
2010-03-16,6.826,6.8262,6.8269,6.8255,-1.4649653535814267e-05,-1.46497608428664e-05
2010-03-17,6.826,6.826,6.8265,6.8251,0.0,0.0
2010-03-18,6.8262,6.8261,6.827,6.8255,2.92997363025016e-05,2.929930707340489e-05
2010-03-19,6.8266,6.8254,6.8266,6.8254,5.859775570593584e-05,5.859603892455212e-05
2010-03-22,6.8266,6.8254,6.8274,6.8254,0.0,0.0
2010-03-23,6.8263,6.8266,6.8267,6.8258,-4.39457416576694e-05,-4.3946707299902243e-05
2010-03-24,6.8266,6.8258,6.8275,6.8258,4.394767297077884e-05,4.3946707299902243e-05
2010-03-25,6.8271,6.8262,6.8277,6.826,7.324290276278234e-05,7.324022063226465e-05
2010-03-26,6.827,6.8272,6.8292,6.8259,-1.4647507726506248e-05,-1.4647615002250092e-05
2010-03-29,6.8264,6.8263,6.8283,6.8255,-8.788633367518006e-05,-8.789019590538238e-05
2010-03-30,6.8258,6.8258,6.827,6.8251,-8.789405836162612e-05,-8.78979212706188e-05
2010-03-31,6.8259,6.8251,6.8265,6.8251,1.4650297400997658e-05,1.4650190086396009e-05
2010-04-01,6.8264,6.8253,6.8276,6.8252,7.325041386474496e-05,7.324773118422279e-05
2010-04-02,6.8256,6.8256,6.8268,6.825,-0.0001171920778155755,-0.00011719894534367725
2010-04-05,6.8256,6.825,6.8256,6.825,0.0,0.0
2010-04-06,6.8255,6.8254,6.8268,6.8254,-1.4650726676057602e-05,-1.4650833998874901e-05
2010-04-07,6.8255,6.8256,6.8263,6.8245,0.0,0.0
2010-04-08,6.8241,6.8249,6.8264,6.8232,-0.00020511317852178745,-0.00020513421710655066
2010-04-09,6.8234,6.824,6.826,6.823,-0.00010257762928433944,-0.00010258289072928584
2010-04-12,6.8257,6.823,6.8263,6.823,0.00033707535832583346,0.00033701856119017215
2010-04-13,6.8256,6.8262,6.8271,6.825,-1.4650512035530028e-05,-1.4650619355460748e-05
2010-04-14,6.8258,6.825,6.8266,6.8245,2.9301453352115203e-05,2.9301024073058457e-05
2010-04-15,6.8261,6.8254,6.8263,6.825,4.395089220321502e-05,4.394992639089601e-05
2010-04-16,6.8255,6.8255,6.8264,6.8249,-8.789792121421947e-05,-8.790178446282937e-05
2010-04-19,6.8262,6.8247,6.8274,6.8247,0.00010255658926094924,0.00010255133069336786
2010-04-20,6.8254,6.8254,6.8266,6.8249,-0.00011719551141187168,-0.00011720237934231825
2010-04-21,6.8276,6.8248,6.8278,6.8248,0.0003223254314765889,0.0003222734957943896
2010-04-22,6.8264,6.8256,6.8276,6.8251,-0.00017575722069262945,-0.00017577266780288703
2010-04-23,6.8275,6.8268,6.8305,6.8255,0.00016113910699644407,0.0001611261254850227
2010-04-26,6.8267,6.8261,6.8278,6.8251,-0.00011717319663129278,-0.00011718006194660902
2010-04-27,6.8257,6.8258,6.8278,6.8248,-0.00014648365974767596,-0.0001464943895266302
2010-04-28,6.825,6.8253,6.8276,6.825,-0.00010255358424782202,-0.00010255884322618591
2010-04-29,6.8259,6.8245,6.8262,6.8245,0.00013186813186805146,0.00013185943803017963
2010-04-30,6.8252,6.8258,6.8268,6.825,-0.00010255057941077617,-0.00010255583808094215
2010-05-03,6.825,6.825,6.825,6.825,-2.930317060301224e-05,-2.930359994923748e-05
2010-05-04,6.8265,6.825,6.8273,6.824,0.00021978021978030782,0.00021975607164570476
2010-05-05,6.8263,6.8258,6.827,6.8255,-2.92975902732584e-05,-2.9298019455836766e-05
2010-05-06,6.8266,6.8258,6.827,6.8254,4.394767297077884e-05,4.3946707299902243e-05
2010-05-07,6.8257,6.826,6.8281,6.8253,-0.00013183722497289718,-0.00013184591626358433
2010-05-10,6.8266,6.8253,6.8269,6.8253,0.00013185460831843798,0.00013184591626358433
2010-05-11,6.829,6.8262,6.8296,6.826,0.00035156593326113317,0.0003515041484389858
2010-05-12,6.8277,6.8278,6.8296,6.8262,-0.00019036462146726496,-0.00019038274311178327
2010-05-13,6.8279,6.8275,6.8285,6.8262,2.929244108540452e-05,2.9292012070358808e-05
2010-05-14,6.8268,6.8278,6.8283,6.826,-0.00016110370684974118,-0.0001611166854458279
2010-05-17,6.8277,6.8262,6.8286,6.8262,0.00013183336262967416,0.0001318246733754691
2010-05-18,6.8274,6.8269,6.8281,6.8259,-4.3938661628439846e-05,-4.3939626959588196e-05
2010-05-19,6.8274,6.827,6.8286,6.8265,0.0,0.0
2010-05-20,6.8278,6.8269,6.828,6.8264,5.8587456425618356e-05,5.858574024752983e-05
2010-05-21,6.8262,6.827,6.8278,6.8262,-0.00023433609654643917,-0.0002343635575396963
2010-05-24,6.8287,6.8271,6.8287,6.8261,0.00036623597316221,0.00036616892513818833
2010-05-25,6.8313,6.8277,6.8324,6.8272,0.0003807459692179993,0.00038067350386472576
2010-05-26,6.8293,6.8286,6.8316,6.8277,-0.0002927700437690417,-0.0002928129092849563
2010-05-27,6.8296,6.829,6.8316,6.8275,4.3928367475354335e-05,4.3927402652910175e-05
2010-05-28,6.8308,6.8298,6.8317,6.8277,0.00017570575143488476,0.0001756903169873869
2010-05-31,6.8278,6.8296,6.8312,6.826,-0.00043918721086844137,-0.0004392836818185586
2010-06-01,6.8287,6.8283,6.832,6.8272,0.00013181405430739979,0.00013180536759849204
2010-06-02,6.8298,6.8303,6.8303,6.8298,0.00016108483313059807,0.00016107186036196097
2010-06-03,6.8284,6.8284,6.8321,6.8274,-0.00020498404052815555,-0.00020500505262810442
2010-06-04,6.8287,6.8276,6.8301,6.8261,4.3934157342828684e-05,4.393319226614345e-05
2010-06-07,6.8323,6.8281,6.8323,6.8276,0.0005271867266096741,0.0005270478125074529
2010-06-08,6.8294,6.83,6.8323,6.8279,-0.0004244544296942987,-0.00042454453597384756
2010-06-09,6.8285,6.8288,6.8308,6.8275,-0.00013178317275308604,-0.00013179185691836182
2010-06-10,6.8307,6.8277,6.8312,6.8262,0.0003221791022918197,0.00032212721374946796
2010-06-11,6.8323,6.831,6.8331,6.8277,0.000234236608253946,0.00023420917914274142
2010-06-14,6.8333,6.832,6.8333,6.832,0.00014636359644626395,0.0001463528863403507
2010-06-15,6.8333,6.832,6.8333,6.832,0.0,0.0
2010-06-16,6.8333,6.832,6.8333,6.832,0.0,0.0
2010-06-17,6.8293,6.8325,6.8325,6.8277,-0.0005853687091157411,-0.0005855401042680342
2010-06-18,6.8272,6.8296,6.8306,6.826,-0.00030749857232803546,-0.0003075458597081582
2010-06-21,6.7971,6.8262,6.8287,6.7957,-0.004408835247246334,-0.0044185828222174095
2010-06-22,6.8133,6.7961,6.8229,6.7921,0.0023833693781170062,0.0023805336581390613
2010-06-23,6.8121,6.8102,6.8134,6.8072,-0.00017612610629214043,-0.00017614161831613906
2010-06-24,6.7996,6.8095,6.8149,6.7985,-0.0018349701266863194,-0.0018366557467264233
2010-06-25,6.7921,6.8002,6.7972,6.7862,-0.0011030060591800117,-0.0011036148180476602
2010-06-28,6.7965,6.79,6.7965,6.789,0.0006478114279826475,0.0006476016887355662
2010-06-29,6.7979,6.7936,6.8,6.7932,0.00020598837637031409,0.0002059671636776006
2010-06-30,6.7817,6.7957,6.7979,6.7797,-0.002383088895099972,-0.002385932970796256
2010-07-01,6.781,6.7807,6.7837,6.78,-0.00010321895689868743,-0.0001032242843417297
2010-07-02,6.7716,6.7807,6.7816,6.7695,-0.0013862262203213627,-0.0013871879207474347
2010-07-05,6.7758,6.7696,6.7761,6.7673,0.0006202374623427431,0.0006200451945848062
2010-07-06,6.7805,6.7739,6.7809,6.7729,0.0006936450308450137,0.0006934045703204106
2010-07-07,6.7774,6.7789,6.7805,6.7742,-0.00045719342231398397,-0.00045729796709270687
2010-07-08,6.7763,6.7763,6.7788,6.7745,-0.00016230412842688224,-0.00016231730116711418
2010-07-09,6.7729,6.7763,6.7769,6.7706,-0.0005017487419388678,-0.0005018746599600998
2010-07-12,6.771,6.7716,6.7756,6.7701,-0.0002805297583015065,-0.0002805691141347655
2010-07-13,6.7722,6.7707,6.7784,6.7707,0.00017722640673456524,0.00017721070399034922
2010-07-14,6.7716,6.7727,6.776,6.7716,-8.859750155043589e-05,-8.860142654087966e-05
2010-07-15,6.7781,6.7742,6.7781,6.7717,0.000959891310768457,0.0009594309097040732
2010-07-16,6.7752,6.7767,6.7776,6.7716,-0.000427848512119966,-0.00042794006540947116
2010-07-19,6.7782,6.7732,6.7827,6.7732,0.00044279135671265735,0.00044269335354885087
2010-07-20,6.7783,6.7772,6.7819,6.7753,1.4753179310211806e-05,1.4753070482820263e-05
2010-07-21,6.777,6.7771,6.7801,6.7752,-0.0001917885015416676,-0.00019180689530795547
2010-07-22,6.7797,6.7758,6.7826,6.7758,0.00039840637450194727,0.0003983270317553522
2010-07-23,6.7804,6.778,6.7804,6.7752,0.00010324940631600832,0.00010324407646278289
2010-07-26,6.7791,6.7789,6.7814,6.7767,-0.00019172910152798206,-0.00019174748390171636
2010-07-27,6.7783,6.7785,6.7806,6.7732,-0.00011800976530806917,-0.00011801672900846327
2010-07-28,6.7782,6.7773,6.7812,6.7758,-1.4752961656983032e-05,-1.4753070482820263e-05
2010-07-29,6.7763,6.7768,6.7799,6.7735,-0.00028031040689269204,-0.00028034970119805713
2010-07-30,6.774,6.7758,6.7758,6.7701,-0.0003394182666056622,-0.0003394758820232102
2010-08-02,6.7743,6.7737,6.7753,6.7692,4.428697962799433e-05,4.428599898886887e-05
2010-08-03,6.7733,6.774,6.7756,6.7693,-0.00014761672792762415,-0.000147627624349278
2010-08-04,6.7725,6.7725,6.7755,6.771,-0.0001181108174744816,-0.00011811779310644255
2010-08-05,6.7715,6.7715,6.7771,6.77,-0.00014765596160948302,-0.00014766686382405858
2010-08-06,6.7683,6.7708,6.7728,6.7662,-0.00047256885475888133,-0.0004726805506107823
2010-08-09,6.7674,6.7679,6.7684,6.7632,-0.00013297282921853615,-0.000132981670889043
2010-08-10,6.7722,6.7662,6.7753,6.7662,0.0007092827378312183,0.0007090313157094297
2010-08-11,6.7749,6.7711,6.7755,6.7711,0.000398688756977128,0.00039860930173252207
2010-08-12,6.7848,6.7735,6.7935,6.7732,0.00146127618119829,0.0014602095561220274
2010-08-13,6.7961,6.7865,6.8005,6.7865,0.0016654875604291686,0.001664102174038229
2010-08-16,6.8041,6.7948,6.8072,6.7934,0.0011771457159253096,0.0011764534231402113
2010-08-17,6.7923,6.8018,6.8041,6.7908,-0.0017342484678355419,-0.0017357540176266006
2010-08-18,6.7919,6.7913,6.7937,6.7864,-5.88902139186942e-05,-5.889194801533826e-05
2010-08-19,6.7899,6.7897,6.7925,6.7866,-0.00029446841090119413,-0.000294511775236872
2010-08-20,6.7908,6.7898,6.7912,6.7867,0.00013254981663934906,0.00013254103268867112
2010-08-23,6.8,6.789,6.8003,6.789,0.001354774106143486,0.0013538572277196348
2010-08-24,6.7969,6.7983,6.8013,6.7957,-0.0004558823529411393,-0.0004559862988937624
2010-08-25,6.7996,6.7961,6.8003,6.7941,0.0003972399181979558,0.000397161039310312
2010-08-26,6.7999,6.797,6.8026,6.7961,4.4120242367329254e-05,4.411926909786423e-05
2010-08-27,6.798,6.7988,6.8012,6.7958,-0.00027941587376290045,-0.0002794549176512451
2010-08-30,6.803,6.7965,6.806,6.7965,0.0007355104442483551,0.0007352400889995003
2010-08-31,6.8075,6.8026,6.812,6.8026,0.0006614728796119351,0.0006612542028539004
2010-09-01,6.8109,6.8077,6.8132,6.8047,0.0004994491369811893,0.0004993244537745412
2010-09-02,6.8077,6.8082,6.8182,6.7992,-0.00046983511723863725,-0.0004699455243406536
2010-09-03,6.8014,6.8056,6.8071,6.7992,-0.0009254226831381107,-0.0009258511510723544
2010-09-06,6.7873,6.8015,6.8015,6.7836,-0.0020731025965242678,-0.002075254448232755
2010-09-07,6.7914,6.7873,6.7925,6.7806,0.0006040693648432516,0.0006038869883859821
2010-09-08,6.7942,6.7887,6.7982,6.7887,0.00041228612657184804,0.0004122011599996256
2010-09-09,6.7828,6.7938,6.7947,6.7805,-0.0016779017397191565,-0.0016793109934567507
2010-09-10,6.7697,6.782,6.7833,6.7631,-0.00193135578227277,-0.001933223254741545
2010-09-13,6.76,6.7681,6.7681,6.7552,-0.0014328552225357782,-0.0014338827412210264
2010-09-14,6.744,6.7605,6.7605,6.743,-0.002366863905325478,-0.002369669355318349
2010-09-15,6.739,6.7465,6.7473,6.731,-0.0007413997627521152,-0.0007416747354744846
2010-09-16,6.725,6.7405,6.7405,6.724,-0.002077459563733508,-0.0020796204761770465
2010-09-17,6.7241,6.7256,6.7316,6.7191,-0.00013382899628244793,-0.0001338379521818034
2010-09-20,6.714,6.7234,6.7258,6.7088,-0.0015020597552087844,-0.001503188977877823
2010-09-21,6.7066,6.7132,6.7132,6.6986,-0.0011021745606196731,-0.0011027824016729415
2010-09-22,6.704,6.705,6.705,6.704,-0.00038767780991866285,-0.000387752976388267
2010-09-23,6.7066,6.7038,6.7066,6.7038,0.00038782816229110395,0.000387752976388267
2010-09-24,6.704,6.705,6.705,6.704,-0.00038767780991866285,-0.000387752976388267
2010-09-27,6.6917,6.7042,6.7067,6.6864,-0.0018347255369928206,-0.0018364107074231306
2010-09-28,6.6929,6.6915,6.6981,6.6911,0.00017932662850994596,0.00017931055141207075
2010-09-29,6.6874,6.6905,6.6936,6.6826,-0.0008217663494149985,-0.0008221041844751475
2010-09-30,6.6917,6.6862,6.6952,6.6827,0.0006430002691628633,0.0006427936330630768
2010-10-01,6.69,6.69,6.69,6.69,-0.00025404605705570127,-0.00025407833222179654
2010-10-04,6.6913,6.6895,6.6913,6.6895,0.0001943198804184032,0.00019430100275608098
2010-10-05,6.6919,6.6907,6.6919,6.6907,8.966867424864411e-05,8.966465425341852e-05
2010-10-06,6.6918,6.692,6.692,6.6918,-1.4943439083148213e-05,-1.4943550737500644e-05
2010-10-07,6.6918,6.691,6.6923,6.691,0.0,0.0
2010-10-08,6.672,6.6905,6.6935,6.6699,-0.0029588451537703175,-0.0029632311899634445
2010-10-11,6.669,6.671,6.6763,6.6634,-0.0004496402877698369,-0.00044974140627651593
2010-10-12,6.6737,6.6681,6.6754,6.6681,0.0007047533363324643,0.0007045051143166337
2010-10-13,6.6639,6.6721,6.6738,6.6631,-0.0014684507844224814,-0.0014695300149363266
2010-10-14,6.6512,6.6632,6.6632,6.65,-0.0019057909032248466,-0.0019076092333134564
2010-10-15,6.6409,6.651,6.6511,6.6401,-0.0015485927351455153,-0.0015497930442285313
2010-10-18,6.6442,6.6407,6.6509,6.6402,0.0004969205981115721,0.0004967971739575638
2010-10-19,6.6446,6.6437,6.6501,6.6435,6.0202883718218914e-05,6.020107159732113e-05
2010-10-20,6.6525,6.6448,6.6627,6.6448,0.0011889353760949906,0.0011882291521447819
2010-10-21,6.6507,6.652,6.657,6.6423,-0.0002705749718151518,-0.00027061158382712946
2010-10-22,6.6589,6.6509,6.663,6.6482,0.0012329529222487867,0.0012321934599848205
2010-10-25,6.6582,6.6563,6.6597,6.6527,-0.00010512246767491185,-0.00010512799342876633
2010-10-26,6.6626,6.6571,6.6666,6.6571,0.0006608392658677964,0.0006606210077504393
2010-10-27,6.681,6.6618,6.6862,6.6618,0.002761684627622829,0.0027578781831538723
2010-10-28,6.6871,6.6799,6.6917,6.6799,0.0009130369705134811,0.0009126204057985365
2010-10-29,6.6707,6.6867,6.6867,6.6695,-0.002452483139178452,-0.0024554954019759823
2010-11-01,6.6917,6.672,6.6959,6.672,0.003148095402281559,0.0031431505251959813
2010-11-02,6.6785,6.693,6.6974,6.6766,-0.0019725929136094056,-0.001974541037335964
2010-11-03,6.6768,6.6785,6.6787,6.6705,-0.00025454817698578047,-0.00025458057987171046
2010-11-04,6.6623,6.6759,6.6922,6.6613,-0.002171699017493367,-0.002174060575486303
2010-11-05,6.6558,6.6612,6.6658,6.6502,-0.0009756390435735618,-0.0009761152891329949
2010-11-08,6.6812,6.657,6.6857,6.657,0.0038162204393159538,0.0038089571431234592
2010-11-09,6.644,6.6808,6.6884,6.6411,-0.005567862060707585,-0.005583420382606841
2010-11-10,6.6341,6.645,6.6456,6.6328,-0.001490066225165565,-0.0014911774778738618
2010-11-11,6.625,6.6346,6.6365,6.6188,-0.0013717007582038088,-0.001372642400888635
2010-11-12,6.6371,6.6242,6.6471,6.6218,0.0018264150943396729,0.0018247492263603338
2010-11-15,6.6437,6.6368,6.6505,6.6337,0.0009944102092780405,0.0009939161109764338
2010-11-16,6.6386,6.6413,6.652,6.6348,-0.0007676445354244388,-0.0007679393253632316
2010-11-17,6.642,6.6383,6.6512,6.6375,0.000512156177507217,0.0005120250702952411
2010-11-18,6.6334,6.6428,6.6433,6.6319,-0.0012947907256850577,-0.0012956296914650167
2010-11-19,6.6401,6.6332,6.6417,6.6322,0.0010100401000996406,0.0010095303528123711
2010-11-22,6.6423,6.6403,6.6435,6.6372,0.00033132031144100793,0.00033126543698691613
2010-11-23,6.6442,6.6403,6.6524,6.6403,0.0002860454962889669,0.00028600459307592807
2010-11-24,6.6534,6.642,6.654,6.642,0.0013846663255170366,0.0013837085591232867
2010-11-25,6.6502,6.6559,6.6559,6.6467,-0.0004809571046383576,-0.0004810728016049204
2010-11-26,6.6686,6.6476,6.6692,6.6476,0.002766834080178082,0.0027630134405258744
2010-11-29,6.6605,6.67,6.676,6.66,-0.001214647752151854,-0.0012153860346288958
2010-11-30,6.667,6.6596,6.669,6.649,0.000975902710006693,0.0009754268265427246
2010-12-01,6.6631,6.667,6.6708,6.6607,-0.0005849707514623548,-0.0005851419136055913
2010-12-02,6.6614,6.663,6.6669,6.6574,-0.00025513649802633154,-0.0002551690508798554
2010-12-03,6.6633,6.66,6.6641,6.657,0.0002852253280090089,0.00028518465899818324
2010-12-06,6.6488,6.6626,6.6628,6.6456,-0.0021760989299596245,-0.002178470073756378
2010-12-07,6.6457,6.6477,6.6523,6.6432,-0.00046624954879070923,-0.0004663582769091068
2010-12-08,6.663,6.6448,6.6678,6.6448,0.0026031870231879584,0.002599804600629918
2010-12-09,6.6552,6.6599,6.6623,6.6528,-0.0011706438541198017,-0.0011713295928592604
2010-12-10,6.6553,6.6547,6.6583,6.6463,1.5025844452454251e-05,1.5025731565643241e-05
2010-12-13,6.6664,6.6557,6.6665,6.6547,0.0016678436734631763,0.0016664543667535003
2010-12-14,6.6565,6.6638,6.6638,6.6482,-0.0014850594023760877,-0.0014861631960252364
2010-12-15,6.6548,6.6522,6.6603,6.6522,-0.00025538946894021475,-0.00025542208638418273
2010-12-16,6.6638,6.6527,6.6662,6.6527,0.0013524072849673274,0.0013514936059197957
2010-12-17,6.6555,6.6635,6.6675,6.6555,-0.001245535580299606,-0.0012463119044336946
2010-12-20,6.6747,6.6547,6.6802,6.6523,0.002884832093756895,0.0028806789511479636
2010-12-21,6.6585,6.6749,6.6749,6.6555,-0.0024270753741740814,-0.0024300254960221146
2010-12-22,6.6475,6.66,6.6605,6.6466,-0.0016520237290681417,-0.0016533898250248313
2010-12-23,6.6475,6.647,6.6505,6.6416,0.0,0.0
2010-12-24,6.6271,6.6432,6.6432,6.6246,-0.0030688228657389516,-0.0030735413585813998
2010-12-27,6.6313,6.6262,6.634,6.6257,0.000633761373753261,0.0006335606318241815
2010-12-28,6.6247,6.6296,6.6307,6.6217,-0.0009952799601888884,-0.0009957755801695
2010-12-29,6.6225,6.626,6.6295,6.6218,-0.00033209050975890886,-0.00033214566402350876
2010-12-30,6.6025,6.622,6.625,6.6005,-0.003020007550018855,-0.0030245769749372986
2010-12-31,6.5906,6.6001,6.6107,6.5891,-0.0018023475956077117,-0.001803973778293555
2011-01-03,6.5898,6.5896,6.5898,6.5896,-0.00012138500288283449,-0.00012139237063846231
2011-01-04,6.607,6.59,6.6123,6.59,0.0026100943882969574,0.0026066940075304412
2011-01-05,6.6193,6.6071,6.6261,6.6089,0.0018616618737701263,0.0018599311290121712
2011-01-06,6.6263,6.6229,6.6269,6.6198,0.0010575136343722313,0.001056954860734427
2011-01-07,6.6282,6.6251,6.633,6.6251,0.00028673618761598796,0.00028669508665202237
2011-01-10,6.6369,6.6275,6.6372,6.6275,0.0013125735493799695,0.0013117128777662135
2011-01-11,6.6193,6.6343,6.6373,6.6188,-0.0026518404676881824,-0.002655362825152663
2011-01-12,6.6044,6.6187,6.6193,6.6029,-0.002250993307449378,-0.002253530601220577
2011-01-13,6.6067,6.6048,6.6131,6.5953,0.00034825268003157994,0.0003481920541419381
2011-01-14,6.5888,6.6037,6.6079,6.5882,-0.0027093707902583475,-0.0027130477783490203
2011-01-17,6.5933,6.5869,6.5957,6.5869,0.0006829771733851686,0.0006827440506145255
2011-01-18,6.5831,6.5918,6.5933,6.5819,-0.0015470250102377348,-0.0015482228890204563
2011-01-19,6.5825,6.5817,6.5875,6.5802,-9.114247087249616e-05,-9.114662459985823e-05
2011-01-20,6.5857,6.5816,6.5888,6.5816,0.00048613748575787596,0.00048601935921244177
2011-01-21,6.5835,6.5844,6.5895,6.5804,-0.0003340571237682166,-0.00033411293327856306
2011-01-24,6.5812,6.5827,6.5871,6.5803,-0.0003493582440950993,-0.00034941928390330723
2011-01-25,6.5826,6.5802,6.5851,6.5742,0.00021272716221965027,0.00021270453900523734
2011-01-26,6.5817,6.5818,6.5848,6.5803,-0.0001367240907849121,-0.00013673343837550256
2011-01-27,6.5821,6.5807,6.5843,6.5797,6.077457191899782e-05,6.077272521975985e-05
2011-01-28,6.5821,6.5815,6.5879,6.5787,0.0,0.0
2011-01-31,6.605,6.5877,6.605,6.5872,0.0034791327995624677,0.0034730946180812072
2011-02-01,6.5959,6.6017,6.6017,6.5912,-0.0013777441332324392,-0.0013786940953175453
2011-02-02,6.5585,6.5625,6.5635,6.5555,-0.0056701890568383595,-0.0056863256059076495
2011-02-03,6.5585,6.5585,6.5585,6.5585,0.0,0.0
2011-02-04,6.5585,6.592,6.592,6.592,0.0,0.0
2011-02-07,6.5625,6.5616,6.5625,6.5586,0.0006098955553861529,0.0006097096446786576
2011-02-08,6.5545,6.5595,6.5635,6.5515,-0.0012190476190476751,-0.001219791262015324
2011-02-09,6.5926,6.5522,6.5926,6.5522,0.005812800366160609,0.005795971226903562
2011-02-10,6.5869,6.59,6.5909,6.5844,-0.0008646057701058307,-0.0008649797572577445
2011-02-11,6.5918,6.5856,6.5934,6.5856,0.0007439007727458868,0.0007436242157115025
2011-02-14,6.5968,6.5908,6.5976,6.5908,0.0007585181589246925,0.0007582306294142693
2011-02-15,6.5892,6.5963,6.5974,6.5876,-0.0011520737327188613,-0.0011527378798081855
2011-02-16,6.5894,6.5895,6.59,6.5826,3.03526983549407e-05,3.035223772096529e-05
2011-02-17,6.5863,6.5878,6.5898,6.5808,-0.000470452544996669,-0.000470563242515043
2011-02-18,6.5735,6.5829,6.5855,6.5737,-0.0019434280248393776,-0.0019453189313742847
